"uuid","nickname","country","points","overall","CRYSTAL_tier","CRYSTAL_peak","CRYSTAL_worst","CRYSTAL_value","CRYSTAL_retired","CRYSTAL_restricted","SWORD_tier","SWORD_peak","SWORD_worst","SWORD_value","SWORD_retired","SWORD_restricted","SMP_tier","SMP_peak","SMP_worst","SMP_value","SMP_retired","SMP_restricted","MACE_tier","MACE_peak","MACE_worst","MACE_value","MACE_retired","MACE_restricted","NETHERITE_POT_tier","NETHERITE_POT_peak","NETHERITE_POT_worst","NETHERITE_POT_value","NETHERITE_POT_retired","NETHERITE_POT_restricted","AXE_tier","AXE_peak","AXE_worst","AXE_value","AXE_retired","AXE_restricted"
"f1948106-f730-4bac-9036-f484136b282a","MogoManYT","BR","1","1859","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5591a14e-8d67-47ce-980a-f643d94cde64","StutzVoid","BR","1","1860","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e0929d8f-1c4e-49b5-8520-f930331c78b0","R0naldoXD","BR","1","1861","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65c591f5-ef8a-405e-ab9d-c1a04127ade5","zL7CAS","BR","1","1862","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e73c5352-e5f8-43f1-9aff-d491cd268132","KekeDu418","BR","1","1863","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f3f17306-8f2b-4f55-b420-dfc552601689","Mentlu7Africano","BR","1","1864","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00b0943a-e4da-4256-8684-afbcb5b9315b","kzz7_","BR","1","1865","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07d28a3b-8d33-4cfc-a1b9-01a090bcfdec","blackny","BR","1","1866","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"069d55a6-f058-4378-90d0-e2b1efaded0c","DaleoGG","BR","1","1867","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79db5981-e73e-44f3-945a-2720a0a2690c","lc_meliodas","BR","1","1868","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c96e4a88-5b89-4392-a8e2-db20ebe24d49","mxtheus7_","BR","1","1869","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7124567-d4a9-4a59-a942-960f1c3429d6","Ildavidil","BR","1","1870","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41a1d808-c011-49e7-b1a7-7658f40251e5","Akkne","BR","1","1871","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ea5b1437-5729-4fdc-9d82-12f7153e95c5","AinPapito","BR","1","1872","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"647c05d9-f954-4174-8c87-7b7a68f98187","TheusReal","BR","1","1873","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0bddb162-8afc-44f6-82eb-2fc3ae75e802","john_pork7","BR","1","1874","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9a2e4548-0f10-49e9-a5d4-c2c872d707fb","sKYtizBr","BR","1","1875","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f869369-7db0-43ae-bf08-adc39db55641","NyxTryAgain","BR","1","1876","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b26cb228-5490-45ee-97fa-6ef6bf8b56ad","sgarth","BR","1","1877","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c8a28966-7c42-4abc-8c78-2b259ff98e80","yugioh_M","BR","1","1878","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"b0109af6-917f-4ba4-aafc-87733cd96a6e","Clollbit","BR","1","1879","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"414e9697-eaf0-4207-91de-049258a9edc5","Capureko","BR","1","1880","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a653a0b5-5d04-4c4d-8d8f-280df72bf5f2","maike2208","BR","1","1881","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0b16ba9b-9276-4382-8892-a9b7fa48b4d6","Samurai2452","BR","1","1882","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b42cdc71-6f9f-479e-bcd3-c90a2ad85339","Thigas_17","BR","1","1883","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"15c82c09-ed78-4982-8a99-ca51197750d6","Z0zu","BR","1","1884","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d5db1b24-2e4a-4777-b2ea-5b901738559b","PrimeZay","BR","1","1885","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c4d982d6-cd8a-4d3c-a0a6-bb38e2ba6a62","XxmatecompagexX","BR","1","1886","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34d73742-26c8-419b-bb1a-646a5c1a754c","MakiZeninGG_","BR","1","1887","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5a1f1ce6-6162-48ab-a5be-1bb48a0f3a49","R4TA_xd","BR","1","1888","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ac97b5b-ddfe-4316-9d46-2b25e2ad4549","T3SLAplayer","BR","1","1889","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1ba79288-c19d-4e35-b826-00b2244e201d","Enrilatios","BR","1","1890","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"b71cf988-91a8-4857-a5a3-56b3a7a49124","CapuscaAuto","BR","1","1891","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0497e7c5-3dc2-4867-9235-d2d8683e237c","Bii__DOEY","BR","1","1892","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71acd62a-443d-4d6b-97f2-48d3bfd8f55f","solivago","BR","1","1893","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2133f480-0400-4904-9e7a-a5f5a537045e","zilightBrXz","BR","1","1894","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"73712105-9eb9-4e75-865a-378650d3e138","_Prdox_","BR","1","1895","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f8dacd4-46e8-450b-8407-57f48f2dbf9b","9lilli","BR","1","1896","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28cb8c54-fac8-4b39-946f-a861363a5b11","Vyntrax99","BR","1","1897","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24d5ce4a-2b1b-4d2d-ae3e-6213c2f6f03d","faithzao","BR","1","1898","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e93b3c1e-b8fa-4c67-a136-a82f92f27ef2","Bielz7z","BR","1","1899","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25e51355-867a-4fca-8741-af0f1d52775b","iceAnchor","BR","1","1900","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"620d1ea1-01b2-4812-9dcb-9d0c8ee37267","tk_yagas","BR","1","1901","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8cc89a25-5a97-4a0a-ab19-897e282984a8","Bun_210","BR","1","1902","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4de827b6-d0fd-4630-9318-4f92d5193602","mn_nc","BR","1","1903","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c670cde3-97ba-46b8-981f-de93ece69dca","Sh0rai","BR","1","1904","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ab268ac-c8c4-4e12-a31e-df914540cd43","Agedlotus42","BR","1","1905","","","","","","","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","",""
"ca0e61a2-ef3b-45b7-9edf-dd0f24950f33","Vitinho1v9","BR","1","1906","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4f0c5001-8841-4bf3-846d-c33b2cf9e295","TTKFelpsGG","BR","1","1907","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35f3bfd1-da5c-460d-a49c-30b4024db587","KhainguO7","BR","1","1908","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e078c4bb-7163-464b-b98b-b58f8a77aefa","AuraMen","BR","1","1909","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"924cade1-2475-40a1-96c5-e2e54ec9c450","Moonlyteee","BR","1","1910","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false","","","","","","","","","","","",""
"166b93e9-9ef2-41de-b857-3f0e2bf60ff1","ThiagoSGV23","BR","1","1911","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b14d2faf-46b1-427d-a931-6f12e04da037","4gunz","BR","1","1912","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false","","","","","","","","","","","",""
"3e159953-0c85-4cbc-9028-5fdf6cef3305","cebolas12234","BR","1","1913","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e21da40-adcb-4f98-9860-1d9bf0d5f53e","dripgtr","BR","1","1914","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"2abfebd9-d3cc-4858-a4da-20edd3171a5d","SA7__1","BR","1","1915","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5469b9ee-c0e4-4827-99a7-d1719d5c780c","ronaldinhu","BR","1","1916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false"
"5352583b-1126-4be1-a03a-7dea44c997d0","boloquente","BR","1","1917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false"
"beafde30-1ef1-4dd8-a0d7-8ab78cc215bf","xyznoon","BR","1","1918","","","","","","","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","",""
"f6149a55-2a4f-40d6-95f7-5b0c68d66f52","tigre11111111111","BR","1","1919","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9441896e-36df-41b9-a075-01cfba52739c","Dvn312","BR","1","1920","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false","","","","","","","","","","","",""
"82be9ecc-760f-46c0-bd62-12518b29a629","Lilyth_trash","BR","1","1921","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67094745-1d6b-4f72-917f-52dcaf7404e4","2y0z","BR","1","1922","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70331088-fa8c-4d9a-8f63-78233e33fbc3","Soulsk_","BR","1","1923","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c7aeaec6-ca55-4169-b8ca-71c3bbe3767c","PedroBrugger","BR","1","1924","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1ca2630a-49c0-4fd3-8435-a29cbf93d2a4","aleatoriobw_","BR","1","1925","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ba319b87-5061-4688-99dd-a75abbfe9b9a","zopc_","BR","1","1926","","","","","","","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","",""
"e68bafb5-e308-4f18-9366-b04225930673","KnyXd_","BR","1","1927","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b88c2735-d3ec-42db-8b50-60a617b2d00d","Boom_007","BR","1","1928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false"
"71921135-2524-41c0-91f7-0acd280c07f8","zR4malho","BR","1","1929","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"32f14477-7a0b-4e5e-a268-d41c8faf9f05","_Kaua_N","BR","1","1930","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8991a5aa-abd5-487e-baa0-82ea8470877c","pdxo","BR","1","1931","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"20dfbfa5-cd2f-4531-90f9-1bc064e484c4","uservelocity","BR","1","1932","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3e1bdba7-0663-428b-9608-13a3d3b390c9","icezzx7","BR","1","1933","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5221b0b8-c3ea-4cc1-bd49-69d324686712","MrBot14","UY","1","1934","","","","","","","","","","","","","1","1","1","1","false","false","","","","","","","","","","","","","","","","","",""
"59813b77-429d-4ac7-8885-6bd74d4a3b1b","978x","BR","1","1935","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e3eb2089-4355-4d86-84d2-003a44f336a2","Luper","BR","1","1936","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b22eadc-242c-411d-b3f8-6e0ff0d4afa6","ruhtrakyo","BR","1","1937","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false"
"d5c2b702-bd00-4d94-95a1-0e0f54844d2a","Alkatrazv2","BR","1","1938","1","1","1","1","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62a9c104-4846-4f34-b291-4897c3d424d1","DaviTDS2106","BR","1","1939","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false"
